tipo;qual execução;hora;cpu;dado1;reservada;utilizada;total loaded;Shared loaded;threads;daemon
Tomcat Threads;TT7;21:38:49.962, 30 de jun. de 2023;0,1;0;502267904;303372272;4129;0;28;25
Tomcat Threads;TT7;21:38:50.963, 30 de jun. de 2023;0;0;502267904;303377584;4129;0;28;25
Tomcat Threads;TT7;21:38:51.963, 30 de jun. de 2023;0,1;0;502267904;304154496;4129;0;28;25
Tomcat Threads;TT7;21:38:52.963, 30 de jun. de 2023;0;0;502267904;304157152;4129;0;28;25
Tomcat Threads;TT7;21:38:53.964, 30 de jun. de 2023;0,1;0;502267904;304934064;4129;0;28;25
Tomcat Threads;TT7;21:38:54.964, 30 de jun. de 2023;0;0;502267904;304936720;4129;0;28;25
Tomcat Threads;TT7;21:38:55.965, 30 de jun. de 2023;0;0;502267904;304963336;4129;0;28;25
Tomcat Threads;TT7;21:38:56.965, 30 de jun. de 2023;0,1;0;502267904;305740760;4129;0;28;25
Tomcat Threads;TT7;21:38:57.965, 30 de jun. de 2023;0,1;0;502267904;305743416;4129;0;28;25
Tomcat Threads;TT7;21:38:58.966, 30 de jun. de 2023;0,1;0;502267904;305746072;4129;0;28;25
Tomcat Threads;TT7;21:38:59.966, 30 de jun. de 2023;0;0;502267904;306522552;4129;0;28;25
Tomcat Threads;TT7;21:39:00.967, 30 de jun. de 2023;0;0;502267904;306525208;4129;0;28;25
Tomcat Threads;TT7;21:39:01.967, 30 de jun. de 2023;0,1;0;502267904;307301712;4129;0;28;25
Tomcat Threads;TT7;21:39:02.967, 30 de jun. de 2023;0;0;502267904;307304368;4129;0;28;25
Tomcat Threads;TT7;21:39:03.968, 30 de jun. de 2023;0,1;0;502267904;307307024;4129;0;28;25
Tomcat Threads;TT7;21:39:04.968, 30 de jun. de 2023;0,1;0;502267904;308086120;4129;0;28;25
Tomcat Threads;TT7;21:39:05.969, 30 de jun. de 2023;0,1;0;502267904;308115496;4129;0;28;25
Tomcat Threads;TT7;21:39:06.969, 30 de jun. de 2023;0,1;0;502267904;308118152;4129;0;28;25
Tomcat Threads;TT7;21:39:07.969, 30 de jun. de 2023;0;0;502267904;308894584;4129;0;28;25
